carat,cut,color,clarity,depth,table,x,y,z,id,ts,prediction,price
0.56,Ideal,G,SI1,62.5,56.0,5.21,5.28,3.28,42712,2021-12-27 18:13:21.399655,1672.5,1340
0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.31,2.67,38078,2021-12-27 18:13:21.399655,1257.0,1013
0.7,Good,E,SI2,57.8,61.0,5.89,5.85,3.39,50310,2021-12-27 18:13:21.399655,1789.0,2239
0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,31845,2021-12-27 18:13:21.399655,706.5,775
1.03,'Very Good',H,SI1,63.3,57.0,6.41,6.39,4.05,11108,2021-12-27 18:13:21.399655,5037.0,4932
0.9,'Very Good',D,SI2,62.5,55.0,6.16,6.2,3.86,11156,2021-12-27 18:13:21.399655,3972.5,4946
0.44,'Very Good',E,SI1,62.2,60.0,4.79,4.86,3.0,32920,2021-12-27 18:13:21.399655,827.0,810
0.9,'Very Good',D,VS1,63.4,58.0,6.15,6.09,3.88,13422,2021-12-27 18:13:21.399655,5711.5,5511
2.01,Ideal,J,SI2,62.9,54.0,8.06,7.93,5.05,22963,2021-12-27 18:13:21.399655,12234.0,11011
1.51,'Very Good',H,VS2,61.9,57.0,7.32,7.36,4.54,22063,2021-12-27 18:13:21.399655,10175.5,10090
0.32,'Very Good',E,SI1,63.4,56.0,4.34,4.31,2.74,28483,2021-12-27 18:13:21.399655,-20.5,672
0.78,'Very Good',F,SI1,62.4,55.0,5.85,5.89,3.66,2832,2021-12-27 18:13:21.399655,3643.5,3267
1.7,Premium,E,VS2,62.9,58.0,7.57,7.54,4.75,27128,2021-12-27 18:13:21.399655,12783.5,17323
0.51,Ideal,G,VS2,62.4,56.0,5.11,5.14,3.2,43733,2021-12-27 18:13:21.399655,1804.0,1438
0.72,Premium,G,SI2,62.6,60.0,5.7,5.65,3.55,49476,2021-12-27 18:13:21.399655,1809.5,2115
1.07,Good,F,I1,64.3,59.0,6.42,6.37,4.11,3551,2021-12-27 18:13:21.399655,2195.0,3415
0.7,'Very Good',F,SI1,62.8,57.0,5.61,5.66,3.54,50372,2021-12-27 18:13:21.399655,2903.5,2250
0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,51921,2021-12-27 18:13:21.399655,3649.5,2437
1.5,Premium,J,SI2,62.6,56.0,7.24,7.11,4.51,12541,2021-12-27 18:13:21.399655,7235.5,5268
0.34,Premium,G,VS2,60.2,58.0,4.56,4.51,2.73,31486,2021-12-27 18:13:21.399655,473.5,765
0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,30881,2021-12-27 18:13:21.399655,262.0,743
0.31,Ideal,F,IF,62.1,56.0,4.33,4.36,2.7,37306,2021-12-27 18:13:21.399655,1723.0,979
0.6,Premium,E,SI1,61.9,58.0,5.43,5.39,3.35,47135,2021-12-27 18:13:21.399655,2095.0,1830
1.0,Premium,H,SI2,59.8,61.0,6.24,6.17,3.71,3273,2021-12-27 18:13:21.399655,4061.5,3360
1.14,Ideal,J,SI1,61.7,54.0,6.71,6.74,4.15,10014,2021-12-27 18:13:21.399655,4889.0,4708
0.51,'Very Good',E,VS2,61.8,58.0,5.13,5.07,3.15,45046,2021-12-27 18:13:21.399655,1938.5,1640
0.7,'Very Good',E,SI1,58.7,60.0,5.85,5.88,3.44,50277,2021-12-27 18:13:21.399655,2898.5,2239
1.02,Ideal,H,VS2,61.8,55.0,6.48,6.51,4.01,15088,2021-12-27 18:13:21.399655,5707.0,6065
0.38,Ideal,J,VS2,61.4,57.0,4.65,4.68,2.87,18375,2021-12-27 18:13:21.399655,-1032.0,617
0.72,Ideal,F,VS2,62.5,56.0,5.73,5.76,3.59,52612,2021-12-27 18:13:21.399655,3752.5,2546
2.15,Good,G,SI2,63.8,58.0,8.23,8.08,5.2,24885,2021-12-27 18:13:21.399655,15094.0,13317
0.3,Ideal,G,VVS2,62.0,57.0,4.29,4.32,2.67,28884,2021-12-27 18:13:21.399655,970.5,684
0.91,Premium,G,SI1,62.6,56.0,6.21,6.16,3.87,5141,2021-12-27 18:13:21.399655,4511.0,3763
2.04,'Very Good',I,SI1,62.9,54.0,8.16,8.08,5.1,27127,2021-12-27 18:13:21.399655,14233.5,17323
0.53,Ideal,G,VS1,61.6,57.0,5.21,5.24,3.22,44582,2021-12-27 18:13:21.399655,2271.5,1607
1.02,Ideal,F,VS1,62.0,57.0,6.49,6.44,4.01,20195,2021-12-27 18:13:21.399655,6673.0,8637
0.31,Premium,D,VS2,62.0,59.0,4.32,4.36,2.69,30581,2021-12-27 18:13:21.399655,732.5,734
0.7,Premium,E,SI2,60.4,59.0,5.75,5.7,3.46,52173,2021-12-27 18:13:21.399655,1992.0,2475
0.36,Ideal,F,VS2,62.0,55.0,4.58,4.55,2.83,36218,2021-12-27 18:13:21.399655,944.5,932
1.53,Ideal,I,VS2,62.3,57.0,7.3,7.35,4.56,20975,2021-12-27 18:13:21.399655,10028.0,9189
1.68,Ideal,E,SI2,60.4,55.0,7.7,7.79,4.68,23736,2021-12-27 18:13:21.399655,11194.5,11781
1.36,Premium,J,VS2,61.9,59.0,7.09,7.06,4.38,16589,2021-12-27 18:13:21.399655,7327.5,6626
0.32,Premium,G,VS2,61.0,59.0,4.46,4.42,2.71,30106,2021-12-27 18:13:21.399655,268.5,720
1.51,Ideal,G,VVS2,62.3,55.0,7.29,7.35,4.56,25711,2021-12-27 18:13:21.399655,11540.0,14616
1.52,'Very Good',G,VS2,62.4,56.0,7.26,7.36,4.56,23064,2021-12-27 18:13:21.399655,10842.0,11093
1.01,Good,D,SI1,61.7,62.0,6.3,6.34,3.9,13156,2021-12-27 18:13:21.399655,5749.5,5443
0.43,Ideal,I,VVS1,62.2,57.0,4.81,4.84,3.0,35517,2021-12-27 18:13:21.399655,985.0,905
0.7,'Very Good',I,VS2,61.1,60.0,5.67,5.75,3.49,49813,2021-12-27 18:13:21.399655,2247.0,2166
1.19,Ideal,F,VVS2,61.7,56.0,6.82,6.85,4.22,22412,2021-12-27 18:13:21.399655,8664.5,10436
1.2,Ideal,E,VVS1,61.8,56.0,6.78,6.87,4.22,26564,2021-12-27 18:13:21.399655,8937.5,16256
1.51,Good,I,SI1,62.5,57.0,7.25,7.32,4.55,19624,2021-12-27 18:13:21.399655,9013.5,8242
0.72,Premium,F,SI2,61.3,59.0,5.81,5.76,3.55,45475,2021-12-27 18:13:21.399655,2039.5,1676
0.71,'Very Good',F,VS2,61.3,56.0,5.7,5.76,3.51,53668,2021-12-27 18:13:21.399655,3637.5,2709
1.09,Ideal,E,VS1,61.3,56.0,6.71,6.66,4.1,20466,2021-12-27 18:13:21.399655,7367.0,8809
1.23,Premium,G,VS2,61.1,57.0,6.96,6.91,4.24,19493,2021-12-27 18:13:21.399655,7994.5,8128
0.52,Ideal,D,SI1,61.8,57.0,5.19,5.14,3.19,45899,2021-12-27 18:13:21.399655,1763.5,1720
1.01,Premium,G,SI1,60.0,58.0,6.54,6.5,3.91,12251,2021-12-27 18:13:21.399655,5411.0,5204
1.22,Premium,I,SI2,61.5,61.0,6.89,6.83,4.22,10179,2021-12-27 18:13:21.399655,5279.5,4735
1.31,Ideal,G,VS1,62.0,58.0,6.97,7.02,4.34,22318,2021-12-27 18:13:21.399655,9181.0,10359
0.7,Premium,I,VVS1,62.9,58.0,5.67,5.65,3.56,52566,2021-12-27 18:13:21.399655,2997.5,2536
0.4,Ideal,G,VS2,62.9,56.0,4.72,4.69,2.96,38578,2021-12-27 18:13:21.399655,935.5,1035
0.35,Premium,H,VVS1,60.6,60.0,4.57,4.51,2.75,38402,2021-12-27 18:13:21.399655,757.5,1024
1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,11580,2021-12-27 18:13:21.399655,6061.5,5040
1.42,Ideal,I,VS2,60.4,55.0,7.28,7.38,4.43,19540,2021-12-27 18:13:21.399655,8997.5,8173
0.48,Ideal,G,IF,61.9,55.0,5.03,5.08,3.13,46694,2021-12-27 18:13:21.399655,2734.0,1791
1.51,Ideal,H,VS2,64.2,59.0,7.22,7.16,4.62,22918,2021-12-27 18:13:21.399655,10178.0,10959
0.58,Premium,H,SI1,59.7,57.0,5.47,5.41,3.25,42633,2021-12-27 18:13:21.399655,1223.0,1332
0.33,Ideal,H,VVS2,61.7,56.0,4.44,4.41,2.73,34148,2021-12-27 18:13:21.399655,706.5,854
0.43,Premium,F,SI1,62.4,57.0,4.82,4.79,3.0,38213,2021-12-27 18:13:21.399655,747.5,1016
1.26,'Very Good',F,SI2,63.4,55.0,6.92,6.9,4.38,14901,2021-12-27 18:13:21.399655,6908.0,5998
2.28,Premium,H,SI1,59.3,58.0,8.6,8.56,5.09,25275,2021-12-27 18:13:21.399655,17123.0,13919
0.88,'Very Good',H,VS2,63.2,57.0,6.08,6.15,3.87,3832,2021-12-27 18:13:21.399655,4278.0,3472
0.3,Premium,G,VVS1,61.8,59.0,4.28,4.33,2.66,32252,2021-12-27 18:13:21.399655,938.0,789
0.51,Ideal,J,VS1,61.6,54.0,5.14,5.18,3.18,37544,2021-12-27 18:13:21.399655,325.0,988
0.34,Ideal,D,VS2,61.4,55.0,4.51,4.54,2.78,37044,2021-12-27 18:13:21.399655,1102.5,967
0.34,Premium,G,VVS2,61.7,56.0,4.51,4.47,2.77,37726,2021-12-27 18:13:21.399655,1177.5,995
0.82,Ideal,E,SI2,62.1,55.0,6.04,6.01,3.74,53406,2021-12-27 18:13:21.399655,3118.0,2668
0.54,Ideal,H,VS2,61.6,55.0,5.23,5.25,3.23,43884,2021-12-27 18:13:21.399655,1603.5,1453
2.03,Ideal,I,SI2,61.1,56.0,8.22,8.17,5.01,23155,2021-12-27 18:13:21.399655,13262.5,11172
1.1,Ideal,J,SI2,62.0,59.0,6.58,6.61,4.09,7415,2021-12-27 18:13:21.399655,3434.5,4226
0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,36020,2021-12-27 18:13:21.399655,-417.5,922
0.9,Premium,H,VS2,61.3,59.0,6.24,6.19,3.81,6614,2021-12-27 18:13:21.399655,4452.0,4082
0.28,Premium,H,VVS1,61.5,58.0,4.22,4.17,2.58,27056,2021-12-27 18:13:21.399655,327.5,646
1.23,'Very Good',G,SI1,63.1,56.0,6.81,6.78,4.29,16673,2021-12-27 18:13:21.399655,7416.5,6665
2.01,Good,J,SI1,64.3,54.0,8.05,7.95,5.14,19459,2021-12-27 18:13:21.399655,12878.0,8104
1.5,Good,H,SI2,64.0,61.0,7.18,7.14,4.58,12265,2021-12-27 18:13:21.399655,8264.0,5208
1.23,Premium,J,VS2,62.7,58.0,6.81,6.77,4.26,10775,2021-12-27 18:13:21.399655,6129.5,4856
1.01,'Very Good',F,VVS2,61.8,55.0,6.36,6.45,3.96,19991,2021-12-27 18:13:21.399655,7021.0,8532
0.52,Ideal,D,VS2,61.3,56.0,5.15,5.2,3.17,47068,2021-12-27 18:13:21.399655,2449.0,1822
1.01,'Very Good',E,VS2,62.9,58.0,6.37,6.47,4.04,15523,2021-12-27 18:13:21.399655,6213.5,6221
0.43,Ideal,F,SI1,61.4,55.0,4.88,4.92,3.01,30908,2021-12-27 18:13:21.399655,879.0,745
0.92,'Very Good',D,SI1,60.8,58.0,6.24,6.27,3.8,14270,2021-12-27 18:13:21.399655,5110.0,5779
0.53,'Very Good',E,VS2,59.1,60.0,5.3,5.26,3.12,45095,2021-12-27 18:13:21.399655,2108.0,1647
0.33,'Very Good',G,SI1,61.2,56.0,4.44,4.46,2.72,44314,2021-12-27 18:13:21.399655,-151.0,521
0.61,'Very Good',H,VVS2,61.4,57.0,5.46,5.5,3.36,48407,2021-12-27 18:13:21.399655,2690.0,1970
1.51,Fair,D,VS2,66.0,57.0,7.17,7.08,4.7,25966,2021-12-27 18:13:21.399655,10312.0,15152
0.3,'Very Good',F,VS2,62.9,57.0,4.29,4.33,2.71,15042,2021-12-27 18:13:21.399655,335.0,605
0.23,'Very Good',F,VVS2,60.3,58.0,3.99,4.03,2.42,46976,2021-12-27 18:13:21.399655,686.5,530
0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,35236,2021-12-27 18:13:21.399655,1541.5,894
0.54,Ideal,G,VS2,60.4,57.0,5.33,5.26,3.2,45026,2021-12-27 18:13:21.399655,2021.5,1637
1.21,Ideal,F,SI1,61.1,55.0,6.87,6.85,4.19,16654,2021-12-27 18:13:21.399655,7633.0,6659
0.38,Ideal,G,VS2,62.2,56.0,4.62,4.64,2.88,31555,2021-12-27 18:13:21.399655,857.5,766
1.61,Good,H,SI2,63.8,62.0,7.38,7.35,4.7,20954,2021-12-27 18:13:21.399655,9279.0,9169
0.3,Ideal,H,VVS1,61.1,58.0,4.33,4.35,2.65,28152,2021-12-27 18:13:21.399655,534.5,665
0.5,Ideal,E,SI1,61.3,56.2,5.12,5.14,3.15,44525,2021-12-27 18:13:21.399655,1448.5,1601
1.23,Premium,I,SI1,59.6,60.0,6.96,6.93,4.14,13869,2021-12-27 18:13:21.399655,6445.5,5648
1.01,Premium,G,VS1,60.3,58.0,6.56,6.5,3.94,16998,2021-12-27 18:13:21.399655,6276.5,6787
0.37,Ideal,D,SI1,61.5,57.0,4.6,4.63,2.84,28783,2021-12-27 18:13:21.399655,697.5,681
0.37,'Very Good',G,VS2,61.2,57.0,4.59,4.63,2.82,27794,2021-12-27 18:13:21.399655,699.5,649
0.39,Ideal,E,VVS2,60.5,57.0,4.72,4.74,2.86,42351,2021-12-27 18:13:21.399655,1925.5,1300
0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16,39464,2021-12-27 18:13:21.399655,-335.0,1078
0.31,'Very Good',G,VS1,62.9,57.0,4.3,4.32,2.71,20700,2021-12-27 18:13:21.399655,532.0,625
0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,35948,2021-12-27 18:13:21.399655,-23.5,475
0.74,'Very Good',F,SI2,63.1,58.0,5.76,5.72,3.62,47857,2021-12-27 18:13:21.399655,2183.0,1909
1.02,Premium,D,SI2,60.0,62.0,6.59,6.5,3.93,8275,2021-12-27 18:13:21.399655,4886.0,4381
1.06,Good,J,VS2,63.5,60.1,6.43,6.51,4.11,9065,2021-12-27 18:13:21.399655,4316.5,4517
0.51,Ideal,F,VS2,62.5,55.0,5.08,5.13,3.19,43798,2021-12-27 18:13:21.399655,2085.5,1442
0.75,Ideal,E,VS2,60.2,57.0,5.93,5.9,3.56,2179,2021-12-27 18:13:21.399655,4065.5,3136
0.9,Good,I,VS1,63.3,59.0,6.06,6.1,3.85,4557,2021-12-27 18:13:21.399655,4171.5,3644
1.13,Premium,H,SI2,62.3,59.0,6.68,6.65,4.15,7812,2021-12-27 18:13:21.399655,4965.0,4294
0.57,Ideal,G,VS2,61.5,55.0,5.33,5.37,3.29,45607,2021-12-27 18:13:21.399655,2343.0,1691
0.4,Ideal,G,VVS1,62.2,54.0,4.73,4.76,2.95,39065,2021-12-27 18:13:21.399655,1794.0,1059
0.55,'Very Good',D,SI2,63.3,56.0,5.24,5.21,3.31,42998,2021-12-27 18:13:21.399655,898.0,1368
1.52,Ideal,H,VS1,60.1,60.0,7.54,7.51,4.52,23854,2021-12-27 18:13:21.399655,10530.5,11946
1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,14534,2021-12-27 18:13:21.399655,5615.0,5867
0.32,Premium,F,VS2,60.8,58.0,4.44,4.41,2.69,33467,2021-12-27 18:13:21.399655,559.0,828
0.72,Ideal,F,SI1,61.0,55.0,5.78,5.85,3.55,1132,2021-12-27 18:13:21.399655,3245.0,2920
0.53,Ideal,D,SI2,61.9,55.0,5.24,5.19,3.23,43410,2021-12-27 18:13:21.399655,907.0,1412
1.04,Ideal,E,SI2,61.4,56.0,6.5,6.56,4.01,10521,2021-12-27 18:13:21.399655,5135.0,4804
1.17,'Very Good',D,VS1,60.5,57.0,6.79,6.86,4.13,22626,2021-12-27 18:13:21.399655,8310.5,10681
0.57,Ideal,G,VS2,61.0,55.0,5.38,5.4,3.29,46002,2021-12-27 18:13:21.399655,2326.0,1725
0.9,Premium,I,SI1,59.6,60.0,6.37,6.24,3.76,2871,2021-12-27 18:13:21.399655,3343.0,3276
1.01,Premium,H,VS2,61.5,59.0,6.49,6.48,3.99,12996,2021-12-27 18:13:21.399655,5418.0,5400
1.84,Premium,H,SI2,61.0,58.0,7.97,7.87,4.81,19164,2021-12-27 18:13:21.399655,11742.0,7922
2.42,Premium,J,SI2,62.3,58.0,8.63,8.55,5.35,26536,2021-12-27 18:13:21.399655,16109.5,16198
0.43,Ideal,H,VS1,62.3,57.0,4.81,4.84,3.0,34540,2021-12-27 18:13:21.399655,1012.5,868
0.61,Good,E,SI2,63.1,56.0,5.4,5.44,3.42,43361,2021-12-27 18:13:21.399655,1072.5,1408
1.59,Premium,F,SI2,60.3,59.0,7.6,7.55,4.57,21904,2021-12-27 18:13:21.399655,10052.5,9972
2.25,'Very Good',H,SI2,61.2,63.0,8.49,8.38,5.16,25792,2021-12-27 18:13:21.399655,15612.0,14775
0.33,Ideal,E,VS2,61.6,55.0,4.46,4.5,2.76,34681,2021-12-27 18:13:21.399655,810.5,873
0.57,Premium,F,VS1,61.3,54.0,5.41,5.35,3.3,46980,2021-12-27 18:13:21.399655,2786.5,1815
0.7,'Very Good',F,SI1,61.7,61.0,5.67,5.7,3.51,50220,2021-12-27 18:13:21.399655,2798.0,2230
0.97,Premium,F,SI1,62.7,59.0,6.28,6.31,3.95,9256,2021-12-27 18:13:21.399655,5243.5,4561
0.75,Ideal,F,VVS1,60.6,57.0,5.88,5.94,3.59,12602,2021-12-27 18:13:21.399655,4796.0,5288
0.31,Ideal,G,SI1,61.2,55.0,4.37,4.39,2.68,29961,2021-12-27 18:13:21.399655,-163.0,446
0.3,Ideal,F,VVS1,58.0,60.0,4.34,4.37,2.64,32598,2021-12-27 18:13:21.399655,1387.5,802
0.32,Ideal,H,VS1,62.8,55.0,4.41,4.35,2.75,30099,2021-12-27 18:13:21.399655,212.5,720
0.3,Premium,I,VS1,61.9,59.0,4.31,4.24,2.65,46956,2021-12-27 18:13:21.399655,-515.5,527
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,24729,2021-12-27 18:13:21.399655,11887.5,13068
1.49,Ideal,F,I1,62.6,54.0,7.31,7.28,4.57,15417,2021-12-27 18:13:21.399655,6506.0,6175
0.71,Premium,D,SI1,59.7,59.0,5.8,5.82,3.47,1105,2021-12-27 18:13:21.399655,3285.0,2913
1.2,'Very Good',E,SI1,61.0,58.0,6.83,6.88,4.18,17076,2021-12-27 18:13:21.399655,7421.5,6809
0.91,Premium,E,VS2,62.8,59.0,6.17,6.15,3.87,10195,2021-12-27 18:13:21.399655,5316.5,4739
0.9,Good,G,SI1,63.8,59.0,6.05,6.08,3.87,4956,2021-12-27 18:13:21.399655,4218.0,3734
0.41,Premium,F,VVS2,60.4,58.0,4.84,4.8,2.91,41075,2021-12-27 18:13:21.399655,1880.5,1192
0.71,Good,G,VS1,58.1,59.0,5.85,5.92,3.42,53165,2021-12-27 18:13:21.399655,3570.5,2628
1.55,Premium,J,VS2,60.7,59.0,7.47,7.5,4.54,19149,2021-12-27 18:13:21.399655,9153.0,7911
1.32,Ideal,G,VS2,62.4,57.0,7.05,6.98,4.38,20313,2021-12-27 18:13:21.399655,8895.5,8728
0.31,Good,G,VS1,63.2,57.0,4.28,4.33,2.72,20058,2021-12-27 18:13:21.399655,400.5,625
0.72,'Very Good',G,VVS2,60.1,60.0,5.79,5.82,3.49,3696,2021-12-27 18:13:21.399655,4084.0,3449
0.42,Ideal,G,VVS1,61.9,56.0,4.8,4.85,2.98,40546,2021-12-27 18:13:21.399655,1908.0,1150
0.54,Premium,F,SI1,61.8,60.0,5.22,5.2,3.22,42589,2021-12-27 18:13:21.399655,1526.0,1330
0.44,Ideal,J,VS2,62.3,54.0,4.89,4.86,3.04,33396,2021-12-27 18:13:21.399655,-572.0,828
0.33,'Very Good',E,VVS2,59.8,58.7,4.47,4.51,2.68,35219,2021-12-27 18:13:21.399655,1390.0,893
0.3,Premium,H,SI1,61.3,61.0,4.27,4.25,2.61,49625,2021-12-27 18:13:21.399655,-923.5,540
0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,51398,2021-12-27 18:13:21.399655,3095.0,2369
1.05,Ideal,G,VVS2,62.5,55.0,6.49,6.53,4.07,20208,2021-12-27 18:13:21.399655,7176.5,8645
2.01,Premium,I,VS2,61.1,60.0,8.12,8.06,4.94,27228,2021-12-27 18:13:21.399655,14507.5,17592
0.56,Ideal,I,VS2,62.1,54.0,5.3,5.33,3.3,41560,2021-12-27 18:13:21.399655,1276.0,1237
1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,20127,2021-12-27 18:13:21.399655,8045.5,8590
0.7,Premium,F,VVS2,62.6,59.0,5.66,5.62,3.53,2176,2021-12-27 18:13:21.399655,4128.0,3136
1.5,Good,F,VS2,63.6,55.0,7.27,7.22,4.61,25242,2021-12-27 18:13:21.399655,10656.0,13853
0.37,'Very Good',G,SI2,63.3,55.0,4.61,4.58,2.91,19702,2021-12-27 18:13:21.399655,-952.0,624
0.4,Ideal,E,VVS2,61.5,56.0,4.74,4.79,2.93,40695,2021-12-27 18:13:21.399655,1980.0,1158
1.5,'Very Good',I,VS1,63.3,54.0,7.26,7.33,4.62,23816,2021-12-27 18:13:21.399655,9963.0,11879
0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,2787,2021-12-27 18:13:21.399655,4167.0,3257
1.21,Ideal,I,SI1,62.4,55.0,6.81,6.78,4.24,12297,2021-12-27 18:13:21.399655,6403.5,5218
0.9,Good,H,SI2,62.7,64.0,6.0,6.09,3.79,1196,2021-12-27 18:13:21.399655,2725.0,2934
1.51,Premium,I,SI2,62.6,59.0,7.31,7.28,4.57,18060,2021-12-27 18:13:21.399655,8092.0,7292
1.5,Ideal,I,SI1,64.2,59.0,7.13,7.1,4.57,20331,2021-12-27 18:13:21.399655,9095.5,8736
0.42,Ideal,D,VVS2,61.7,57.0,4.8,4.82,2.97,40386,2021-12-27 18:13:21.399655,2319.0,1132
0.34,Ideal,G,IF,62.2,53.0,4.49,4.52,2.8,37212,2021-12-27 18:13:21.399655,1752.0,974
0.35,Ideal,I,VS2,61.4,55.0,4.54,4.58,2.8,43896,2021-12-27 18:13:21.399655,-292.0,509
1.02,Premium,E,VS2,61.9,62.0,6.47,6.38,3.98,15514,2021-12-27 18:13:21.399655,6219.0,6215
0.72,Premium,G,VVS2,60.7,60.0,5.8,5.87,3.54,53463,2021-12-27 18:13:21.399655,4076.5,2679
0.58,Ideal,E,VVS2,62.1,56.0,5.36,5.33,3.32,52686,2021-12-27 18:13:21.399655,3332.5,2551
0.25,'Very Good',E,VVS2,63.4,58.0,3.97,4.01,2.53,5722,2021-12-27 18:13:21.399655,785.5,575
1.1,Premium,H,SI2,62.2,58.0,6.6,6.69,4.13,9135,2021-12-27 18:13:21.399655,4743.5,4537
0.53,Ideal,H,VS2,61.4,55.4,5.19,5.24,3.2,43463,2021-12-27 18:13:21.399655,1533.0,1417
0.51,Premium,E,VVS2,59.3,59.0,5.25,5.17,3.09,51819,2021-12-27 18:13:21.399655,2686.0,2419
1.01,Good,E,VS1,63.8,55.0,6.41,6.32,4.06,18753,2021-12-27 18:13:21.399655,6396.5,7665
0.91,'Very Good',I,VS1,61.9,57.0,6.19,6.24,3.85,4967,2021-12-27 18:13:21.399655,4433.5,3734
1.54,'Very Good',I,SI2,59.4,61.0,7.49,7.56,4.47,18601,2021-12-27 18:13:21.399655,8357.0,7589
1.52,Premium,D,SI1,59.8,58.0,7.55,7.51,4.5,24532,2021-12-27 18:13:21.399655,10623.5,12823
0.55,Ideal,F,SI1,61.0,56.0,5.28,5.34,3.24,43178,2021-12-27 18:13:21.399655,1815.0,1390
1.21,Ideal,H,VVS1,62.8,55.0,6.78,6.82,4.27,19710,2021-12-27 18:13:21.399655,8232.5,8286
0.3,Ideal,E,VVS1,61.5,57.0,4.35,4.33,2.67,36777,2021-12-27 18:13:21.399655,1299.5,956
1.51,Good,J,SI2,58.1,64.0,7.57,7.53,4.39,15515,2021-12-27 18:13:21.399655,6902.0,6215
0.59,Ideal,E,VVS1,60.7,57.0,5.41,5.45,3.29,3583,2021-12-27 18:13:21.399655,3528.5,3422
0.72,Ideal,F,SI1,61.7,59.0,5.75,5.79,3.56,53653,2021-12-27 18:13:21.399655,3112.0,2706
1.13,Ideal,G,VS2,61.6,57.0,6.7,6.68,4.12,18020,2021-12-27 18:13:21.399655,7171.5,7290
1.51,Premium,H,VS1,59.6,60.0,7.5,7.41,4.44,22601,2021-12-27 18:13:21.399655,10424.5,10655
1.2,Premium,G,VS2,62.1,61.0,6.74,6.68,4.17,18852,2021-12-27 18:13:21.399655,7697.0,7728
1.07,Ideal,F,SI2,61.5,55.0,6.56,6.62,4.05,12424,2021-12-27 18:13:21.399655,5377.5,5240
0.41,Ideal,J,VS1,61.5,55.0,4.77,4.79,2.94,27691,2021-12-27 18:13:21.399655,-443.5,648
0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,41045,2021-12-27 18:13:21.399655,1790.5,1188
0.31,Ideal,H,VS2,62.2,55.0,4.37,4.35,2.71,22357,2021-12-27 18:13:21.399655,-142.0,628
0.33,Premium,G,VS1,61.6,60.0,4.41,4.46,2.73,28247,2021-12-27 18:13:21.399655,683.0,666
0.31,Premium,D,VS2,60.7,59.0,4.38,4.35,2.65,36435,2021-12-27 18:13:21.399655,757.5,942
0.55,Ideal,G,VS2,61.8,58.0,5.23,5.26,3.24,45242,2021-12-27 18:13:21.399655,2112.0,1659
0.32,Ideal,D,VS2,62.2,55.0,4.37,4.41,2.73,31312,2021-12-27 18:13:21.399655,968.0,758
1.5,Premium,G,SI1,61.2,58.0,7.34,7.44,4.52,21542,2021-12-27 18:13:21.399655,10015.5,9645
0.26,'Very Good',G,VS2,61.7,57.0,4.11,4.15,2.55,23360,2021-12-27 18:13:21.399655,-80.0,423
0.51,Ideal,D,SI1,61.7,55.0,5.16,5.11,3.17,45550,2021-12-27 18:13:21.399655,1747.0,1687
1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,10211,2021-12-27 18:13:21.399655,5120.5,4742
0.4,Ideal,G,VVS2,61.9,55.0,4.72,4.75,2.93,36191,2021-12-27 18:13:21.399655,1721.5,931
0.31,Ideal,D,SI2,62.8,53.0,4.37,4.35,2.74,10717,2021-12-27 18:13:21.399655,-677.5,593
1.04,Premium,H,SI2,58.6,60.0,6.67,6.63,3.9,8199,2021-12-27 18:13:21.399655,4182.0,4368
1.1,Ideal,G,VS1,61.3,57.0,6.66,6.59,4.06,18793,2021-12-27 18:13:21.399655,7217.5,7688
1.73,Good,E,I1,63.6,59.0,7.56,7.6,4.82,19596,2021-12-27 18:13:21.399655,8544.5,8220
0.89,Good,E,SI2,64.3,65.0,6.0,5.95,3.84,53785,2021-12-27 18:13:21.399655,3262.5,2728
0.75,'Very Good',E,VS2,60.4,56.0,5.9,5.96,3.58,5366,2021-12-27 18:13:21.399655,3999.0,3817
0.91,Good,G,SI2,63.6,59.0,6.15,6.11,3.9,2895,2021-12-27 18:13:21.399655,3273.5,3282
1.52,Premium,G,VS1,61.5,58.0,7.39,7.31,4.52,24820,2021-12-27 18:13:21.399655,11078.5,13207
1.05,Ideal,H,VS2,61.7,57.0,6.52,6.55,4.03,14122,2021-12-27 18:13:21.399655,5951.5,5728
0.31,Ideal,I,SI1,62.1,54.0,4.37,4.39,2.72,29290,2021-12-27 18:13:21.399655,-1168.0,436
0.36,Ideal,D,SI1,62.7,57.0,4.59,4.54,2.86,34064,2021-12-27 18:13:21.399655,519.5,851
